store_code,city,province,week_ending,avg_temp,max_temp,total_precip,sunshine_hours,rain_days,snow_days,bad_weather_days
CP05,Sherbrooke,QC,2025-03-23,2.76,17.8,21.2,57.75,1,4,5
CP05,Sherbrooke,QC,2025-03-30,-0.77,4.3,25.3,49.28,0,6,6
CP05,Sherbrooke,QC,2025-04-06,3.49,16.7,31.3,46.66,4,2,6
CP05,Sherbrooke,QC,2025-04-13,0.8,9.6,11.6,42.81,1,3,4
CP05,Sherbrooke,QC,2025-04-20,6.43,21.4,19.8,56.71,5,2,7
CP05,Sherbrooke,QC,2025-04-27,8.11,16.6,38.5,48.02,4,1,5
CP05,Sherbrooke,QC,2025-05-04,10.66,24.2,31.5,71.15,5,0,5
CP05,Sherbrooke,QC,2025-05-11,10.8,19.5,29.0,42.83,6,0,6
CP05,Sherbrooke,QC,2025-05-18,15.81,26.4,31.2,82.68,4,0,4
CP05,Sherbrooke,QC,2025-05-25,7.84,14.8,19.5,22.22,6,0,6
CP05,Sherbrooke,QC,2025-06-01,13.9,24.2,43.1,64.7,5,0,5
CP05,Sherbrooke,QC,2025-06-08,17.14,26.8,10.9,91.0,3,0,3
CP05,Sherbrooke,QC,2025-06-15,15.17,21.2,16.7,85.74,4,0,4
CP05,Sherbrooke,QC,2025-06-22,19.69,28.5,77.3,78.18,5,0,5
CP05,Sherbrooke,QC,2025-06-29,19.96,30.6,51.8,72.29,5,0,5
CP05,Sherbrooke,QC,2025-07-06,20.11,28.8,45.0,87.3,5,0,5
CP05,Sherbrooke,QC,2025-07-13,21.43,29.1,26.8,85.98,6,0,6
CP05,Sherbrooke,QC,2025-07-20,21.36,30.2,28.2,88.69,4,0,4
CP05,Sherbrooke,QC,2025-07-27,19.37,29.8,14.4,89.38,3,0,3
CP05,Sherbrooke,QC,2025-08-03,19.74,28.4,11.7,91.14,4,0,4
CP05,Sherbrooke,QC,2025-08-10,20.64,30.3,1.0,96.09,3,0,3
CP05,Sherbrooke,QC,2025-08-17,21.43,31.9,5.6,83.64,3,0,3
CP05,Sherbrooke,QC,2025-08-24,17.66,27.5,8.8,82.95,3,0,3
CP05,Sherbrooke,QC,2025-08-31,15.1,23.4,14.4,70.42,5,0,5
CP05,Sherbrooke,QC,2025-09-07,16.91,25.0,19.7,73.61,6,0,6
CP05,Sherbrooke,QC,2025-09-14,13.76,21.4,0.8,81.88,3,0,3
CP05,Sherbrooke,QC,2025-09-21,13.73,24.3,0.4,80.26,1,0,1
CP05,Sherbrooke,QC,2025-09-28,16.14,22.9,24.2,53.37,6,0,6
CP05,Sherbrooke,QC,2025-10-05,13.01,27.7,0.0,77.4,0,0,0
CP05,Sherbrooke,QC,2025-10-12,11.23,27.5,35.1,69.85,2,0,2
CP05,Sherbrooke,QC,2025-10-19,8.4,21.9,1.2,48.96,2,0,2
CP05,Sherbrooke,QC,2025-10-26,7.97,15.8,36.2,28.34,6,1,7
CP05,Sherbrooke,QC,2025-11-02,4.61,11.9,32.1,30.8,5,0,5
CP05,Sherbrooke,QC,2025-11-09,3.11,12.6,31.9,24.89,3,4,7
CP05,Sherbrooke,QC,2025-11-16,-0.67,5.2,50.3,12.76,1,6,7
CP05,Sherbrooke,QC,2025-11-23,-2.59,2.2,9.5,33.06,0,5,5
CP05,Sherbrooke,QC,2025-11-30,-0.09,5.6,14.3,19.32,3,4,7
CP05,Sherbrooke,QC,2025-12-07,-8.27,1.1,13.5,23.26,0,5,5
CP05,Sherbrooke,QC,2025-12-14,-10.69,-0.6,16.9,25.44,0,6,6
CP05,Sherbrooke,QC,2025-12-21,-3.89,10.8,22.1,33.3,0,6,6
CP05,Sherbrooke,QC,2025-12-28,-11.36,-2.2,16.8,30.58,0,5,5
CP05,Sherbrooke,QC,2026-01-04,-13.13,3.2,22.7,39.5,0,6,6
CP05,Sherbrooke,QC,2026-01-11,-3.74,5.2,28.1,27.57,1,5,6
CP05,Sherbrooke,QC,2026-01-18,-5.2,4.4,18.0,14.69,0,6,6
CP05,Sherbrooke,QC,2026-01-25,-13.36,-1.1,8.6,42.21,0,5,5
CP05,Sherbrooke,QC,2026-02-01,-15.96,-8.6,10.7,35.01,0,5,5
CP05,Sherbrooke,QC,2026-02-08,-14.36,-4.3,6.3,48.4,0,5,5
CP05,Sherbrooke,QC,2026-02-15,-10.89,-2.7,6.8,47.52,0,5,5
CP05,Sherbrooke,QC,2026-02-22,-6.53,3.5,6.7,53.97,0,4,4
CP05,Sherbrooke,QC,2026-03-01,-7.91,6.0,2.9,34.42,1,4,5
CP05,Sherbrooke,QC,2026-03-08,-2.86,7.9,7.1,55.83,2,2,4
CP05,Sherbrooke,QC,2026-03-15,1.24,16.2,31.3,32.11,2,3,5
CP05,Sherbrooke,QC,2026-03-22,-1.46,14.4,34.4,35.28,1,4,5
CP05,Sherbrooke,QC,2026-04-05,4.6,15.7,28.22,18.32,5,2,5
CP05,Sherbrooke,QC,2026-04-12,3.09,13.6,1.8,66.2,2,1,3
CP05,Sherbrooke,QC,2026-04-19,5.7,14.6,4.8,39.85,1,0,1
CP06,Granby,QC,2023-11-05,4.2,5.8,0.8,3.79,1,0,1
CP06,Granby,QC,2023-11-12,1.54,10.3,18.9,31.35,1,3,4
CP06,Granby,QC,2023-11-19,2.6,14.8,19.5,33.65,1,3,4
CP06,Granby,QC,2023-11-26,-1.5,5.8,15.7,41.36,1,4,5
CP06,Granby,QC,2023-12-03,0.03,5.6,52.6,20.41,2,5,7
CP06,Granby,QC,2023-12-10,-4.71,7.7,41.0,27.56,0,3,3
CP06,Granby,QC,2023-12-17,-0.93,6.7,20.3,37.11,1,3,4
CP06,Granby,QC,2023-12-24,-1.83,11.6,41.6,29.07,1,1,2
CP06,Granby,QC,2023-12-31,1.0,7.7,12.3,10.2,3,2,5
CP06,Granby,QC,2024-01-07,-5.2,1.1,13.5,25.02,0,5,5
CP06,Granby,QC,2024-01-14,-3.24,6.4,48.9,23.33,0,6,6
CP06,Granby,QC,2024-01-21,-11.53,-4.9,6.2,32.91,0,3,3
CP06,Granby,QC,2024-01-28,-2.41,3.0,18.9,17.35,0,5,5
CP06,Granby,QC,2024-02-04,-4.44,2.2,4.7,33.46,0,2,2
CP06,Granby,QC,2024-02-11,-1.5,10.4,2.1,47.31,1,2,3
CP06,Granby,QC,2024-02-18,-5.83,3.5,10.7,31.9,0,7,7
CP06,Granby,QC,2024-02-25,-6.06,8.1,3.2,59.53,1,2,3
CP06,Granby,QC,2024-03-03,0.57,15.1,19.1,42.15,2,3,5
CP06,Granby,QC,2024-03-10,3.6,14.4,42.8,34.67,4,2,6
CP06,Granby,QC,2024-03-17,1.4,10.2,17.3,40.95,2,3,5
CP06,Granby,QC,2024-03-24,-4.01,4.2,23.3,44.61,0,5,5
CP06,Granby,QC,2024-03-31,2.89,15.8,1.8,55.73,2,0,2
CP06,Granby,QC,2024-04-07,2.24,11.4,34.2,41.25,1,4,5
CP06,Granby,QC,2024-04-14,9.11,20.8,33.1,51.67,3,2,5
CP06,Granby,QC,2024-04-21,6.43,16.3,10.1,52.73,4,2,6
CP06,Granby,QC,2024-04-28,6.36,19.5,18.6,75.73,2,2,4
CP06,Granby,QC,2024-05-05,10.73,20.4,32.1,39.3,5,0,5
CP06,Granby,QC,2024-05-12,11.29,19.0,16.2,69.06,5,0,5
CP06,Granby,QC,2024-05-19,16.19,24.6,24.0,62.46,6,0,6
CP06,Granby,QC,2024-05-26,18.76,27.8,13.0,81.41,5,0,5
CP06,Granby,QC,2024-06-02,16.47,26.1,17.9,89.62,2,0,2
CP06,Granby,QC,2024-06-09,19.47,29.4,37.8,83.47,4,0,4
CP06,Granby,QC,2024-06-16,16.09,26.4,8.1,72.22,4,0,4
CP06,Granby,QC,2024-06-23,22.61,33.0,75.7,56.27,5,0,5
CP06,Granby,QC,2024-06-30,18.4,27.2,49.3,61.6,5,0,5
CP06,Granby,QC,2024-07-07,21.56,27.5,13.3,86.61,5,0,5
CP06,Granby,QC,2024-07-14,22.26,28.1,97.7,74.15,6,0,6
CP06,Granby,QC,2024-07-21,20.71,28.2,13.0,82.99,7,0,7
CP06,Granby,QC,2024-07-28,20.33,27.7,15.9,88.19,4,0,4
CP06,Granby,QC,2024-08-04,23.49,29.6,47.5,68.64,6,0,6
CP06,Granby,QC,2024-08-11,18.64,25.5,52.8,65.02,6,0,6
CP06,Granby,QC,2024-08-18,19.97,27.1,20.2,80.08,7,0,7
CP06,Granby,QC,2024-08-25,16.23,24.6,60.2,51.06,6,0,6
CP06,Granby,QC,2024-09-01,18.56,26.2,34.4,72.35,4,0,4
CP06,Granby,QC,2024-09-08,15.77,24.6,13.9,78.17,3,0,3
CP06,Granby,QC,2024-09-15,17.0,26.4,0.4,82.78,2,0,2
CP06,Granby,QC,2024-09-22,19.23,26.2,0.4,76.78,1,0,1
CP06,Granby,QC,2024-09-29,14.89,21.6,37.7,46.4,4,0,4
CP06,Granby,QC,2024-10-06,14.73,22.0,10.7,71.54,5,0,5
CP06,Granby,QC,2024-10-13,8.89,16.6,14.4,52.53,7,0,7
CP06,Granby,QC,2024-10-20,6.91,18.0,27.4,44.5,2,1,3
CP06,Granby,QC,2024-10-27,10.34,23.0,3.8,58.98,3,1,4
CP06,Granby,QC,2024-11-03,7.47,22.4,12.3,45.65,3,0,3
CP06,Granby,QC,2024-11-10,7.5,19.0,8.9,36.33,6,0,6
CP06,Granby,QC,2024-11-17,2.2,10.3,16.5,48.92,2,0,2
CP06,Granby,QC,2024-11-24,4.6,10.8,13.2,24.5,3,1,4
CP06,Granby,QC,2024-12-01,0.21,4.6,29.9,10.95,0,6,6
CP06,Granby,QC,2024-12-08,-4.47,2.2,20.2,31.71,0,6,6
CP06,Granby,QC,2024-12-15,-4.17,4.8,40.6,32.91,0,5,5
CP06,Granby,QC,2024-12-22,-4.4,6.9,13.5,22.94,1,4,5
CP06,Granby,QC,2024-12-29,-9.44,7.7,14.2,32.79,1,2,3
CP06,Granby,QC,2025-01-05,-3.11,10.7,29.6,7.31,2,5,7
CP06,Granby,QC,2025-01-12,-11.23,-5.8,13.8,24.09,0,4,4
CP06,Granby,QC,2025-01-19,-5.87,2.9,11.9,13.72,0,6,6
CP06,Granby,QC,2025-01-26,-13.01,-1.6,5.3,51.14,0,5,5
CP06,Granby,QC,2025-02-02,-11.8,0.3,13.8,36.86,0,6,6
CP06,Granby,QC,2025-02-09,-9.09,0.7,24.3,37.88,0,5,5
CP06,Granby,QC,2025-02-16,-10.16,2.8,41.7,42.74,0,5,5
CP06,Granby,QC,2025-02-23,-11.89,-1.6,6.3,51.5,0,5,5
CP06,Granby,QC,2025-03-02,-3.74,5.8,14.5,32.64,2,4,6
CP06,Granby,QC,2025-03-09,-3.79,8.4,20.5,31.01,1,6,7
CP06,Granby,QC,2025-03-16,2.33,16.0,6.2,58.72,2,1,3
CP06,Granby,QC,2025-03-23,3.03,19.2,20.0,62.12,3,3,6
CP06,Granby,QC,2025-03-30,-0.29,3.6,30.8,50.0,0,7,7
CP06,Granby,QC,2025-04-06,4.29,17.9,36.5,49.48,3,2,5
CP06,Granby,QC,2025-04-13,1.56,11.9,10.3,51.64,1,3,4
CP06,Granby,QC,2025-04-20,7.17,21.3,24.8,59.17,5,1,6
CP06,Granby,QC,2025-04-27,8.79,17.5,39.2,50.64,5,1,6
CP06,Granby,QC,2025-05-04,11.66,24.8,40.2,70.08,3,0,3
CP06,Granby,QC,2025-05-11,11.76,21.1,39.4,48.07,5,0,5
CP06,Granby,QC,2025-05-18,16.73,26.5,25.1,76.9,4,0,4
CP06,Granby,QC,2025-05-25,8.51,15.4,19.5,21.42,6,0,6
CP06,Granby,QC,2025-06-01,14.36,24.3,46.7,56.75,4,0,4
CP06,Granby,QC,2025-06-08,18.1,27.2,3.0,94.11,3,0,3
CP06,Granby,QC,2025-06-15,15.93,21.7,16.8,82.34,4,0,4
CP06,Granby,QC,2025-06-22,20.5,27.9,57.1,74.17,6,0,6
CP06,Granby,QC,2025-06-29,20.97,31.5,24.9,73.84,5,0,5
CP06,Granby,QC,2025-07-06,20.54,28.7,57.3,86.41,5,0,5
CP06,Granby,QC,2025-07-13,22.21,29.8,39.6,90.13,6,0,6
CP06,Granby,QC,2025-07-20,21.89,30.4,49.7,85.63,4,0,4
CP06,Granby,QC,2025-07-27,20.1,30.6,14.9,89.12,3,0,3
CP06,Granby,QC,2025-08-03,20.16,28.6,3.5,89.85,4,0,4
CP06,Granby,QC,2025-08-10,21.53,30.1,0.8,95.41,3,0,3
CP06,Granby,QC,2025-08-17,22.13,31.8,8.4,85.37,3,0,3
CP06,Granby,QC,2025-08-24,18.44,28.0,10.5,83.93,2,0,2
CP06,Granby,QC,2025-08-31,15.21,22.6,22.3,66.7,7,0,7
CP06,Granby,QC,2025-09-07,17.39,27.0,30.8,72.63,4,0,4
CP06,Granby,QC,2025-09-14,14.57,21.5,0.3,82.46,2,0,2
CP06,Granby,QC,2025-09-21,14.7,24.0,0.2,81.09,1,0,1
CP06,Granby,QC,2025-09-28,16.83,22.5,24.4,54.64,4,0,4
CP06,Granby,QC,2025-10-05,13.89,27.6,0.0,77.68,0,0,0
CP06,Granby,QC,2025-10-12,12.34,27.1,21.3,70.05,2,0,2
CP06,Granby,QC,2025-10-19,9.24,22.4,0.1,52.68,1,0,1
CP06,Granby,QC,2025-10-26,8.54,18.6,50.9,30.85,7,0,7
CP06,Granby,QC,2025-11-02,5.53,12.4,45.0,29.03,3,0,3
CP06,Granby,QC,2025-11-09,3.6,13.4,35.1,23.45,4,3,7
CP06,Granby,QC,2025-11-16,-0.66,4.3,61.6,10.84,0,7,7
CP06,Granby,QC,2025-11-23,-2.34,2.8,9.9,27.37,0,5,5
CP06,Granby,QC,2025-11-30,0.26,6.9,17.7,17.23,2,5,7
CP06,Granby,QC,2025-12-07,-7.74,1.1,11.6,25.99,0,5,5
CP06,Granby,QC,2025-12-14,-9.61,-0.1,20.3,23.25,0,6,6
CP06,Granby,QC,2025-12-21,-3.3,11.1,24.4,34.06,0,6,6
CP06,Granby,QC,2025-12-28,-10.61,-1.4,19.1,32.18,0,5,5
CP06,Granby,QC,2026-01-04,-12.46,3.7,23.6,38.36,0,6,6
CP06,Granby,QC,2026-01-11,-2.8,6.6,35.6,26.94,1,5,6
CP06,Granby,QC,2026-01-18,-4.63,5.4,24.5,17.84,0,7,7
CP06,Granby,QC,2026-01-25,-12.89,-1.6,10.6,43.67,0,5,5
CP06,Granby,QC,2026-02-01,-15.87,-8.8,10.9,38.12,0,5,5
CP06,Granby,QC,2026-02-08,-13.37,-3.5,6.6,53.2,0,4,4
CP06,Granby,QC,2026-02-15,-10.17,-1.6,8.4,49.24,0,3,3
CP06,Granby,QC,2026-02-22,-4.13,4.2,9.1,53.13,0,4,4
CP06,Granby,QC,2026-03-01,-6.73,6.6,6.2,39.3,1,4,5
CP06,Granby,QC,2026-03-08,-2.03,11.1,8.9,56.88,2,2,4
CP06,Granby,QC,2026-03-15,1.74,15.7,37.9,29.75,2,4,6
CP06,Granby,QC,2026-03-22,-1.39,14.1,26.7,33.6,1,4,5
CP06,Granby,QC,2026-04-05,4.92,13.6,39.25,19.21,5,2,5
CP06,Granby,QC,2026-04-12,3.67,13.5,5.7,68.11,3,1,4
CP06,Granby,QC,2026-04-19,5.75,13.8,6.3,39.75,2,1,2
CP07,Laval,QC,2023-11-05,2.9,7.3,0.0,3.27,0,0,0
CP07,Laval,QC,2023-11-12,1.54,9.8,14.1,42.35,3,1,4
CP07,Laval,QC,2023-11-19,2.77,15.5,12.7,41.05,1,4,5
CP07,Laval,QC,2023-11-26,-1.36,4.6,16.0,44.02,2,2,4
CP07,Laval,QC,2023-12-03,0.34,8.4,36.1,31.07,1,5,6
CP07,Laval,QC,2023-12-10,-6.44,4.6,26.5,26.35,1,2,3
CP07,Laval,QC,2023-12-17,-0.27,7.9,17.1,31.6,1,3,4
CP07,Laval,QC,2023-12-24,-2.79,6.8,47.8,28.33,1,1,2
CP07,Laval,QC,2023-12-31,0.39,5.2,11.2,9.99,3,1,4
CP07,Laval,QC,2024-01-07,-5.27,2.2,14.4,25.94,0,4,4
CP07,Laval,QC,2024-01-14,-4.31,4.4,41.4,28.46,0,5,5
CP07,Laval,QC,2024-01-21,-12.39,-5.5,4.1,41.64,0,3,3
CP07,Laval,QC,2024-01-28,-3.53,1.5,18.0,22.84,0,4,4
CP07,Laval,QC,2024-02-04,-5.4,2.0,2.5,33.97,0,1,1
CP07,Laval,QC,2024-02-11,-2.81,7.3,1.9,55.17,1,2,3
CP07,Laval,QC,2024-02-18,-6.71,1.6,7.8,42.68,0,6,6
CP07,Laval,QC,2024-02-25,-6.74,6.8,0.7,62.53,0,1,1
CP07,Laval,QC,2024-03-03,-0.43,14.1,15.4,51.61,1,3,4
CP07,Laval,QC,2024-03-10,3.0,12.7,38.5,35.26,1,2,3
CP07,Laval,QC,2024-03-17,2.23,12.3,13.7,55.88,2,3,5
CP07,Laval,QC,2024-03-24,-3.07,5.1,9.3,52.89,0,4,4
CP07,Laval,QC,2024-03-31,3.91,15.1,2.9,70.55,1,0,1
CP07,Laval,QC,2024-04-07,2.96,12.6,35.9,45.25,1,3,4
CP07,Laval,QC,2024-04-14,9.19,21.4,53.0,50.39,5,0,5
CP07,Laval,QC,2024-04-21,7.04,14.1,13.3,64.32,4,1,5
CP07,Laval,QC,2024-04-28,7.21,20.5,25.3,75.01,3,1,4
CP07,Laval,QC,2024-05-05,10.39,20.0,28.7,41.73,6,0,6
CP07,Laval,QC,2024-05-12,12.13,21.6,13.4,76.46,4,0,4
CP07,Laval,QC,2024-05-19,17.16,24.7,16.8,81.6,5,0,5
CP07,Laval,QC,2024-05-26,19.74,29.4,4.1,87.79,4,0,4
CP07,Laval,QC,2024-06-02,17.6,26.4,17.2,86.26,2,0,2
CP07,Laval,QC,2024-06-09,20.07,30.0,45.0,84.05,5,0,5
CP07,Laval,QC,2024-06-16,16.96,28.1,15.6,71.09,4,0,4
CP07,Laval,QC,2024-06-23,23.53,33.2,51.5,59.91,3,0,3
CP07,Laval,QC,2024-06-30,19.36,27.8,42.1,67.84,5,0,5
CP07,Laval,QC,2024-07-07,22.54,29.2,19.7,84.62,5,0,5
CP07,Laval,QC,2024-07-14,22.86,29.1,58.7,72.39,5,0,5
CP07,Laval,QC,2024-07-21,21.81,30.0,11.3,83.62,6,0,6
CP07,Laval,QC,2024-07-28,21.27,28.8,36.8,91.9,4,0,4
CP07,Laval,QC,2024-08-04,24.84,31.1,26.9,81.63,6,0,6
CP07,Laval,QC,2024-08-11,19.5,25.8,134.7,66.77,5,0,5
CP07,Laval,QC,2024-08-18,21.87,29.0,13.6,78.32,5,0,5
CP07,Laval,QC,2024-08-25,17.64,25.5,44.0,50.11,5,0,5
CP07,Laval,QC,2024-09-01,19.73,28.0,29.6,71.86,4,0,4
CP07,Laval,QC,2024-09-08,16.61,25.7,17.8,68.65,2,0,2
CP07,Laval,QC,2024-09-15,17.6,27.2,0.2,83.64,2,0,2
CP07,Laval,QC,2024-09-22,19.6,27.7,0.6,78.89,3,0,3
CP07,Laval,QC,2024-09-29,15.89,21.8,21.1,45.59,5,0,5
CP07,Laval,QC,2024-10-06,15.13,22.5,13.3,70.49,5,0,5
CP07,Laval,QC,2024-10-13,9.89,17.1,8.1,60.76,6,0,6
CP07,Laval,QC,2024-10-20,8.27,18.9,6.5,53.49,3,0,3
CP07,Laval,QC,2024-10-27,10.61,22.4,0.3,58.83,1,0,1
CP07,Laval,QC,2024-11-03,8.34,22.5,10.3,54.93,4,0,4
CP07,Laval,QC,2024-11-10,8.76,20.6,9.0,41.87,6,0,6
CP07,Laval,QC,2024-11-17,3.1,12.4,14.1,53.76,2,0,2
CP07,Laval,QC,2024-11-24,5.2,10.9,17.2,31.24,4,1,5
CP07,Laval,QC,2024-12-01,0.87,5.1,15.1,20.45,0,5,5
CP07,Laval,QC,2024-12-08,-3.66,2.2,21.4,29.8,0,5,5
CP07,Laval,QC,2024-12-15,-5.91,3.5,30.2,30.72,1,3,4
CP07,Laval,QC,2024-12-22,-5.24,6.3,15.5,28.13,1,5,6
CP07,Laval,QC,2024-12-29,-9.5,6.0,14.6,28.96,2,2,4
CP07,Laval,QC,2025-01-05,-3.0,9.8,19.1,12.55,2,5,7
CP07,Laval,QC,2025-01-12,-9.9,-5.5,14.6,25.74,0,4,4
CP07,Laval,QC,2025-01-19,-6.17,2.3,11.6,26.31,0,7,7
CP07,Laval,QC,2025-01-26,-13.31,-1.6,4.6,50.81,0,4,4
CP07,Laval,QC,2025-02-02,-13.17,-0.5,12.5,38.18,0,6,6
CP07,Laval,QC,2025-02-09,-9.99,-0.1,14.3,40.22,0,4,4
CP07,Laval,QC,2025-02-16,-11.61,1.7,52.7,43.95,0,5,5
CP07,Laval,QC,2025-02-23,-11.41,-1.2,3.1,58.24,0,4,4
CP07,Laval,QC,2025-03-02,-4.9,4.7,13.7,35.83,1,4,5
CP07,Laval,QC,2025-03-09,-4.27,6.9,21.1,37.04,1,6,7
CP07,Laval,QC,2025-03-16,0.14,14.1,14.4,59.19,3,1,4
CP07,Laval,QC,2025-03-23,2.16,16.8,6.7,61.33,2,2,4
CP07,Laval,QC,2025-03-30,-0.21,6.8,26.9,47.43,0,7,7
CP07,Laval,QC,2025-04-06,3.41,17.8,30.0,50.76,4,1,5
CP07,Laval,QC,2025-04-13,2.01,14.8,11.6,55.41,1,2,3
CP07,Laval,QC,2025-04-20,7.0,21.0,16.2,64.7,4,1,5
CP07,Laval,QC,2025-04-27,8.67,17.5,32.8,54.55,4,1,5
CP07,Laval,QC,2025-05-04,11.74,24.1,17.4,74.99,4,0,4
CP07,Laval,QC,2025-05-11,11.9,22.0,25.3,49.98,5,0,5
CP07,Laval,QC,2025-05-18,17.29,27.0,44.6,73.0,5,0,5
CP07,Laval,QC,2025-05-25,9.63,17.4,36.6,14.58,7,0,7
CP07,Laval,QC,2025-06-01,15.21,25.5,17.1,54.98,4,0,4
CP07,Laval,QC,2025-06-08,19.3,28.6,0.6,95.85,2,0,2
CP07,Laval,QC,2025-06-15,17.63,25.9,13.2,90.53,4,0,4
CP07,Laval,QC,2025-06-22,22.24,29.3,41.8,80.17,6,0,6
CP07,Laval,QC,2025-06-29,22.89,34.0,27.7,73.47,5,0,5
CP07,Laval,QC,2025-07-06,22.14,31.5,23.0,82.09,4,0,4
CP07,Laval,QC,2025-07-13,22.66,31.0,37.2,88.91,7,0,7
CP07,Laval,QC,2025-07-20,23.26,31.9,27.1,90.68,3,0,3
CP07,Laval,QC,2025-07-27,22.57,32.8,6.9,91.67,3,0,3
CP07,Laval,QC,2025-08-03,22.3,30.6,5.8,92.65,3,0,3
CP07,Laval,QC,2025-08-10,23.7,33.1,1.1,96.92,1,0,1
CP07,Laval,QC,2025-08-17,24.5,33.7,4.6,89.04,2,0,2
CP07,Laval,QC,2025-08-24,20.21,29.0,19.3,83.3,2,0,2
CP07,Laval,QC,2025-08-31,16.77,24.5,36.2,73.09,5,0,5
CP07,Laval,QC,2025-09-07,17.89,25.6,22.3,72.35,4,0,4
CP07,Laval,QC,2025-09-14,15.51,22.9,0.2,83.18,2,0,2
CP07,Laval,QC,2025-09-21,15.79,24.5,0.0,81.06,0,0,0
CP07,Laval,QC,2025-09-28,16.94,22.3,11.9,54.26,4,0,4
CP07,Laval,QC,2025-10-05,15.14,29.5,0.0,78.29,0,0,0
CP07,Laval,QC,2025-10-12,12.96,28.5,10.4,71.25,2,0,2
CP07,Laval,QC,2025-10-19,10.13,20.6,0.0,55.5,0,0,0
CP07,Laval,QC,2025-10-26,9.57,18.7,34.5,39.57,6,0,6
CP07,Laval,QC,2025-11-02,5.71,11.4,49.5,35.47,3,0,3
CP07,Laval,QC,2025-11-09,3.6,12.4,37.8,28.72,5,2,7
CP07,Laval,QC,2025-11-16,-0.61,1.6,37.8,13.18,0,7,7
CP07,Laval,QC,2025-11-23,-2.51,2.3,6.7,28.65,0,3,3
CP07,Laval,QC,2025-11-30,0.03,3.5,17.6,22.17,2,4,6
CP07,Laval,QC,2025-12-07,-8.74,1.4,11.1,30.74,0,6,6
CP07,Laval,QC,2025-12-14,-10.51,-2.0,17.3,31.53,0,5,5
CP07,Laval,QC,2025-12-21,-3.53,9.1,24.9,26.01,1,3,4
CP07,Laval,QC,2025-12-28,-11.66,-4.9,14.0,37.77,0,5,5
CP07,Laval,QC,2026-01-04,-13.77,3.5,13.0,44.22,0,5,5
CP07,Laval,QC,2026-01-11,-4.54,6.9,27.8,22.72,1,4,5
CP07,Laval,QC,2026-01-18,-5.83,3.8,24.5,19.74,0,7,7
CP07,Laval,QC,2026-01-25,-13.54,-1.1,10.3,39.19,0,6,6
CP07,Laval,QC,2026-02-01,-16.11,-11.9,9.1,45.95,0,4,4
CP07,Laval,QC,2026-02-08,-13.46,-5.7,4.8,56.32,0,4,4
CP07,Laval,QC,2026-02-15,-10.34,-1.2,6.7,57.93,0,3,3
CP07,Laval,QC,2026-02-22,-6.6,1.5,8.7,52.23,0,4,4
CP07,Laval,QC,2026-03-01,-7.6,5.2,10.1,51.07,0,5,5
CP07,Laval,QC,2026-03-08,-3.97,9.6,21.3,54.72,2,0,2
CP07,Laval,QC,2026-03-15,0.29,14.6,36.9,27.41,3,4,7
CP07,Laval,QC,2026-03-22,-2.17,12.9,32.7,38.18,1,5,6
CP07,Laval,QC,2026-04-05,4.34,16.5,37.1,15.94,5,1,5
CP07,Laval,QC,2026-04-12,4.39,15.9,8.7,73.97,4,0,4
CP07,Laval,QC,2026-04-19,6.22,14.2,4.2,39.87,2,0,2
CP08,Longueuil,QC,2023-11-05,3.8,7.1,0.0,4.02,0,0,0
CP08,Longueuil,QC,2023-11-12,2.16,10.2,13.1,41.16,3,1,4
CP08,Longueuil,QC,2023-11-19,2.93,13.2,8.5,40.84,1,4,5
CP08,Longueuil,QC,2023-11-26,-0.86,4.5,19.3,42.25,2,2,4
CP08,Longueuil,QC,2023-12-03,0.66,8.4,38.5,28.85,1,4,5
CP08,Longueuil,QC,2023-12-10,-5.33,5.8,27.7,27.81,2,2,4
CP08,Longueuil,QC,2023-12-17,0.16,7.7,22.1,32.64,1,3,4
CP08,Longueuil,QC,2023-12-24,-2.03,8.2,48.3,26.53,2,1,3
CP08,Longueuil,QC,2023-12-31,0.76,6.4,13.3,11.84,3,2,5
CP08,Longueuil,QC,2024-01-07,-4.87,2.4,15.5,26.5,0,3,3
CP08,Longueuil,QC,2024-01-14,-3.66,4.2,29.0,30.07,0,5,5
CP08,Longueuil,QC,2024-01-21,-11.44,-5.2,3.3,37.19,0,3,3
CP08,Longueuil,QC,2024-01-28,-3.26,1.8,19.0,22.54,0,4,4
CP08,Longueuil,QC,2024-02-04,-5.2,2.0,4.4,27.87,0,2,2
CP08,Longueuil,QC,2024-02-11,-2.37,7.0,2.1,53.97,2,2,4
CP08,Longueuil,QC,2024-02-18,-6.17,1.6,9.8,42.81,0,6,6
CP08,Longueuil,QC,2024-02-25,-6.61,5.0,0.5,61.63,1,1,2
CP08,Longueuil,QC,2024-03-03,0.06,14.9,11.6,47.89,2,3,5
CP08,Longueuil,QC,2024-03-10,3.24,12.9,41.2,33.81,1,2,3
CP08,Longueuil,QC,2024-03-17,2.01,11.1,13.1,54.33,3,2,5
CP08,Longueuil,QC,2024-03-24,-2.91,4.7,10.4,52.66,0,4,4
CP08,Longueuil,QC,2024-03-31,3.87,14.0,3.7,68.04,1,0,1
CP08,Longueuil,QC,2024-04-07,3.16,12.4,34.3,42.38,1,3,4
CP08,Longueuil,QC,2024-04-14,9.59,21.7,60.8,50.27,5,0,5
CP08,Longueuil,QC,2024-04-21,7.36,13.9,10.3,59.52,6,0,6
